index,loctype,y_loc,x_loc,demand,capacity,setup_cost,cluster,cen_x_loc,cen_y_loc,centroid_dist
1000,Customer,147140.435,152517.74,475,0,0.0,339,151512.56875,147454.57645833332,1053.116374229515
1203,Customer,152478.93,146907.555,326,0,0.0,339,151512.56875,147454.57645833332,6815.444237124063
1703,Customer,151265.5,148962.9725,336,0,0.0,339,151512.56875,147454.57645833332,4585.147683384186
2229,Customer,150772.0975,152805.4975,302,0,0.0,339,151512.56875,147454.57645833332,3560.5632439935293
2393,Customer,144774.8225,153317.5125,224,0,0.0,339,151512.56875,147454.57645833332,3230.9291570486566
7,Facility,22022.03,101491.05,0,6881,49393.9197,143,102423.11102941177,22650.623676470583,1124.2187387901538
299,Facility,26079.4975,98651.0775,0,3136,66357.8681,143,102423.11102941177,22650.623676470583,5097.588905030677
302,Facility,26209.6825,106769.99,0,5548,61395.8673,143,102423.11102941177,22650.623676470583,5618.029591795049
316,Facility,19092.06,103899.405,0,4475,44272.5237,143,102423.11102941177,22650.623676470583,3852.637969896858
89,Customer,21906.41,107503.475,453,0,0.0,143,102423.11102941177,22650.623676470583,5134.583923736854
205,Customer,27614.7375,103546.2725,332,0,0.0,143,102423.11102941177,22650.623676470583,5089.589152571137
429,Customer,20156.98,103272.4,404,0,0.0,143,102423.11102941177,22650.623676470583,2634.30266688635
651,Customer,18787.5575,98885.3075,230,0,0.0,143,102423.11102941177,22650.623676470583,5238.256780314368
663,Customer,16602.7275,100949.63,297,0,0.0,143,102423.11102941177,22650.623676470583,6224.804776489286
1091,Customer,25521.8625,106835.3375,391,0,0.0,143,102423.11102941177,22650.623676470583,5264.19555198152
1278,Customer,23500.0275,105389.61,249,0,0.0,143,102423.11102941177,22650.623676470583,3085.7094804805324
1471,Customer,17932.21,101615.25,488,0,0.0,143,102423.11102941177,22650.623676470583,4787.072912035797
1548,Customer,28154.3675,99169.2225,494,0,0.0,143,102423.11102941177,22650.623676470583,6393.667698346206
1814,Customer,27687.62,100848.3925,385,0,0.0,143,102423.11102941177,22650.623676470583,5277.411336073929
1851,Customer,23300.79,98197.84,332,0,0.0,143,102423.11102941177,22650.623676470583,4275.000762600887
2168,Customer,22239.0925,98286.56,216,0,0.0,143,102423.11102941177,22650.623676470583,4156.971533236046
2424,Customer,18252.95,105882.0675,229,0,0.0,143,102423.11102941177,22650.623676470583,5594.990047367959
8,Facility,58429.5575,87490.2975,0,3655,53197.2004,166,90910.91426470588,58163.65338235294,3430.9363227504755
32,Facility,61087.66,90117.5225,0,4989,43521.0199,166,90910.91426470588,58163.65338235294,3029.733518372024
143,Facility,53988.5375,92293.235,0,4539,62508.4147,166,90910.91426470588,58163.65338235294,4397.999914313308
191,Customer,56597.825,92344.9325,480,0,0.0,166,90910.91426470588,58163.65338235294,2123.2585386942615
267,Customer,58682.585,91704.645,331,0,0.0,166,90910.91426470588,58163.65338235294,948.3135050943605
627,Customer,57248.1075,92717.72,403,0,0.0,166,90910.91426470588,58163.65338235294,2025.5298634641674
709,Customer,58574.845,88676.5925,490,0,0.0,166,90910.91426470588,58163.65338235294,2271.8433693064303
946,Customer,58122.84,96789.2875,416,0,0.0,166,90910.91426470588,58163.65338235294,5878.5149166776355
1444,Customer,59062.19,88997.9925,186,0,0.0,166,90910.91426470588,58163.65338235294,2113.4421523046462
1763,Customer,55526.1575,95796.345,414,0,0.0,166,90910.91426470588,58163.65338235294,5551.920208250944
2079,Customer,61773.4725,95841.145,208,0,0.0,166,90910.91426470588,58163.65338235294,6110.480272889285
2214,Customer,58561.965,85630.6175,386,0,0.0,166,90910.91426470588,58163.65338235294,5295.298487159721
2264,Customer,58779.2375,87345.45,357,0,0.0,166,90910.91426470588,58163.65338235294,3618.2149229687766
2312,Customer,56438.43,87040.9,289,0,0.0,166,90910.91426470588,58163.65338235294,4237.145988521557
2333,Customer,55208.47,89369.145,348,0,0.0,166,90910.91426470588,58163.65338235294,3333.1908569607344
2480,Customer,58359.28,93542.84,380,0,0.0,166,90910.91426470588,58163.65338235294,2639.18602027889
2521,Customer,62340.9475,89786.875,298,0,0.0,166,90910.91426470588,58163.65338235294,4325.881460919761
9,Facility,155739.8775,11770.93,0,3730,69797.2676,103,11404.614807692313,160156.00076923077,4431.290054730886
39,Customer,159950.7975,10454.47,281,0,0.0,103,11404.614807692313,160156.00076923077,972.0512009599416
59,Customer,159903.1425,6877.3475,282,0,0.0,103,11404.614807692313,160156.00076923077,4534.323166649901
74,Customer,157628.4625,8079.135,441,0,0.0,103,11404.614807692313,160156.00076923077,4176.992417253759
146,Customer,159344.145,13999.1175,245,0,0.0,103,11404.614807692313,160156.00076923077,2718.557339918572
197,Customer,164793.445,12056.915,325,0,0.0,103,11404.614807692313,160156.00076923077,4683.095614481892
341,Customer,156561.8475,13985.065,262,0,0.0,103,11404.614807692313,160156.00076923077,4424.552058423879
347,Customer,158110.4025,12199.5625,228,0,0.0,103,11404.614807692313,160156.00076923077,2194.633024581844
759,Customer,163362.7725,11285.02,372,0,0.0,103,11404.614807692313,160156.00076923077,3209.001067511133
1229,Customer,159721.4175,9008.5875,174,0,0.0,103,11404.614807692313,160156.00076923077,2435.1200128746364
1273,Customer,161222.7925,12097.19,290,0,0.0,103,11404.614807692313,160156.00076923077,1271.890323037982
1852,Customer,162728.6925,15825.515,400,0,0.0,103,11404.614807692313,160156.00076923077,5114.987903398653
2207,Customer,162960.215,10621.1375,350,0,0.0,103,11404.614807692313,160156.00076923077,2911.60679758058
10,Facility,37822.0075,25321.2425,0,5595,60511.7331,255,26896.968823529416,36893.88735294117,1828.7483298803115
318,Facility,41021.1,25273.305,0,5436,70475.261,255,26896.968823529416,36893.88735294117,4435.106362408966
419,Facility,40843.52,29023.325,0,3409,48696.525,255,26896.968823529416,36893.88735294117,4485.642499790582
75,Customer,37950.66,24553.655,387,0,0.0,255,26896.968823529416,36893.88735294117,2570.581277282589
151,Customer,40480.7175,24950.2225,393,0,0.0,255,26896.968823529416,36893.88735294117,4081.0748280355438
350,Customer,31979.505,30219.135,291,0,0.0,255,26896.968823529416,36893.88735294117,5931.942516156471
364,Customer,35636.04,28387.48,277,0,0.0,255,26896.968823529416,36893.88735294117,1950.3342099457811
771,Customer,35606.7225,23613.365,405,0,0.0,255,26896.968823529416,36893.88735294117,3526.8750230967994
1045,Customer,33275.7175,24444.64,408,0,0.0,255,26896.968823529416,36893.88735294117,4370.9346533030575
1141,Customer,34475.0675,24466.265,409,0,0.0,255,26896.968823529416,36893.88735294117,3429.1413733911427
1424,Customer,38798.66,26901.435,250,0,0.0,255,26896.968823529416,36893.88735294117,1904.7778830393254
1465,Customer,35893.54,26833.455,398,0,0.0,255,26896.968823529416,36893.88735294117,1002.3616275156057
1666,Customer,33118.775,25589.67,289,0,0.0,255,26896.968823529416,36893.88735294117,3995.0598858252956
1929,Customer,34873.195,26992.8025,361,0,0.0,255,26896.968823529416,36893.88735294117,2022.9635881005868
2190,Customer,40025.4375,31592.0925,220,0,0.0,255,26896.968823529416,36893.88735294117,5643.650650146482
2278,Customer,34225.0325,28422.1325,247,0,0.0,255,26896.968823529416,36893.88735294117,3073.908011976433
2893,Customer,41170.3875,30664.2475,409,0,0.0,255,26896.968823529416,36893.88735294117,5699.196621804175
11,Facility,23209.855,37743.4325,0,5266,52481.6353,133,37872.75736111113,22480.843194444446,740.3939035005496
38,Facility,22095.9575,35597.6275,0,3838,70068.3979,133,37872.75736111113,22480.843194444446,2307.4559329936333
198,Customer,23194.5525,38356.1425,388,0,0.0,133,37872.75736111113,22480.843194444446,861.9989358086289
508,Customer,22987.5675,35103.3975,246,0,0.0,133,37872.75736111113,22480.843194444446,2815.337202214722
604,Customer,23464.4625,38116.94,289,0,0.0,133,37872.75736111113,22480.843194444446,1013.4752584036414
1145,Customer,18550.1075,40157.105,421,0,0.0,133,37872.75736111113,22480.843194444446,4546.309188218158
1380,Customer,25912.44,38083.9875,348,0,0.0,133,37872.75736111113,22480.843194444446,3438.0917392463643
1459,Customer,21176.505,43030.51,335,0,0.0,133,37872.75736111113,22480.843194444446,5320.123157357518
1501,Customer,23015.535,32625.025,380,0,0.0,133,37872.75736111113,22480.843194444446,5274.90191954137
1914,Customer,17362.0125,36848.7475,323,0,0.0,133,37872.75736111113,22480.843194444446,5220.251322880867
1943,Customer,26377.5725,39587.6075,324,0,0.0,133,37872.75736111113,22480.843194444446,4257.371287499204
2113,Customer,22114.05,38396.45,271,0,0.0,133,37872.75736111113,22480.843194444446,639.3678342841056
2294,Customer,21183.55,36457.1975,370,0,0.0,133,37872.75736111113,22480.843194444446,1920.0987872348728
2608,Customer,19434.54,40744.8625,252,0,0.0,133,37872.75736111113,22480.843194444446,4186.759018777449
2638,Customer,25735.07,36818.4325,390,0,0.0,133,37872.75736111113,22480.843194444446,3420.7591284323576
2734,Customer,24562.655,35072.3575,321,0,0.0,133,37872.75736111113,22480.843194444446,3489.4383181053245
2853,Customer,24021.9425,40447.89,432,0,0.0,133,37872.75736111113,22480.843194444446,3001.0490128377733
2917,Customer,20256.8025,38521.92,321,0,0.0,133,37872.75736111113,22480.843194444446,2316.8446521668398
12,Facility,13120.14,131266.62,0,5788,45236.8306,264,133124.20625,15412.098571428578,2950.2035132061596
247,Facility,13555.1025,135695.1525,0,4666,61052.2153,264,133124.20625,15412.098571428578,3171.466384764353
261,Facility,18052.405,131968.25,0,3940,57145.2137,264,133124.20625,15412.098571428578,2882.2652356557346
345,Facility,16608.72,135223.1775,0,4408,39695.2465,264,133124.20625,15412.098571428578,2416.1090934895483
415,Facility,14457.8425,133266.8925,0,6111,49210.3255,264,133124.20625,15412.098571428578,964.8647655487085
849,Customer,19364.2225,132126.84,290,0,0.0,264,133124.20625,15412.098571428578,4076.030297167313
1169,Customer,14960.23,137800.825,387,0,0.0,264,133124.20625,15412.098571428578,4698.3984652960935
1238,Customer,12373.8175,139366.845,380,0,0.0,264,133124.20625,15412.098571428578,6942.743725070292
1937,Customer,15508.88,129293.4725,328,0,0.0,264,133124.20625,15412.098571428578,3831.9561203522767
2084,Customer,14422.67,128042.9925,290,0,0.0,264,133124.20625,15412.098571428578,5176.6496956186065
2314,Customer,19408.925,133004.6575,322,0,0.0,264,133124.20625,15412.098571428578,3998.613935322281
2540,Customer,16082.1325,134255.7875,337,0,0.0,264,133124.20625,15412.098571428578,1315.0747472248318
2565,Customer,14508.605,134956.2325,262,0,0.0,264,133124.20625,15412.098571428578,2042.699394013206
2902,Customer,13345.6875,127471.1425,460,0,0.0,264,133124.20625,15412.098571428578,6018.902265171492
13,Facility,163789.7875,31722.615,0,6328,45565.4576,48,31976.657884615386,167065.05653846153,3285.1065525380454
128,Customer,168554.0275,28739.2475,266,0,0.0,48,31976.657884615386,167065.05653846153,3563.4057476970415
280,Customer,164968.9125,35047.5775,335,0,0.0,48,31976.657884615386,167065.05653846153,3718.113381021588
294,Customer,170835.12,33867.12,383,0,0.0,48,31976.657884615386,167065.05653846153,4217.490428410224
552,Customer,169416.225,29659.355,296,0,0.0,48,31976.657884615386,167065.05653846153,3301.194600986131
995,Customer,165068.8725,33969.845,339,0,0.0,48,31976.657884615386,167065.05653846153,2820.9121915337682
1061,Customer,169995.1,30490.3,265,0,0.0,48,31976.657884615386,167065.05653846153,3285.485420400262
1126,Customer,170803.965,29755.8175,288,0,0.0,48,31976.657884615386,167065.05653846153,4348.743323961824
2012,Customer,169225.015,32712.8775,396,0,0.0,48,31976.657884615386,167065.05653846153,2281.9815682096882
2132,Customer,165384.175,34198.5325,395,0,0.0,48,31976.657884615386,167065.05653846153,2786.0526830681756
2231,Customer,165679.8175,33406.61,332,0,0.0,48,31976.657884615386,167065.05653846153,1990.8918217649982
2389,Customer,165607.0475,28621.8125,394,0,0.0,48,31976.657884615386,167065.05653846153,3657.9745640054307
2872,Customer,162517.67,33504.8425,288,0,0.0,48,31976.657884615386,167065.05653846153,4797.29846360212
14,Facility,163774.7375,77317.36,0,5043,47337.2756,163,72122.74375,162206.34225000002,5426.223515944271
212,Customer,164671.0775,70078.8725,343,0,0.0,163,72122.74375,162206.34225000002,3201.9259109431464
772,Customer,159845.03,68454.145,363,0,0.0,163,72122.74375,162206.34225000002,4362.844522843054
1294,Customer,162284.855,75267.1275,371,0,0.0,163,72122.74375,162206.34225000002,3145.363797587916
1408,Customer,161270.695,69993.7175,394,0,0.0,163,72122.74375,162206.34225000002,2325.551235647502
1946,Customer,161585.9825,76403.015,313,0,0.0,163,72122.74375,162206.34225000002,4324.993432711392
2078,Customer,164775.11,69622.6325,336,0,0.0,163,72122.74375,162206.34225000002,3584.567479601466
2251,Customer,162843.2375,75071.33,335,0,0.0,163,72122.74375,162206.34225000002,3016.586884736065
2403,Customer,160987.355,68896.45,390,0,0.0,163,72122.74375,162206.34225000002,3448.8985599683297
2897,Customer,160025.3425,70122.7875,291,0,0.0,163,72122.74375,162206.34225000002,2959.1527353981164
15,Facility,32804.18,88770.9275,0,5049,46588.5945,311,85187.4603125,36177.434062500004,4921.390053029934
182,Customer,38319.7725,81368.265,414,0,0.0,311,85187.4603125,36177.434062500004,4379.025783871556
790,Customer,37945.33,84709.99,335,0,0.0,311,85187.4603125,36177.434062500004,1831.2383638259214
1077,Customer,33116.2775,86372.545,420,0,0.0,311,85187.4603125,36177.434062500004,3282.5455391637497
1340,Customer,36741.7975,85456.885,252,0,0.0,311,85187.4603125,36177.434062500004,625.3764880624171
1364,Customer,37355.1125,88460.245,413,0,0.0,311,85187.4603125,36177.434062500004,3478.2245633206153
1866,Customer,34746.32,81197.1125,283,0,0.0,311,85187.4603125,36177.434062500004,4239.21727735307
2099,Customer,38390.6825,85163.7125,401,0,0.0,311,85187.4603125,36177.434062500004,2213.3758390058206
16,Facility,23989.3875,90410.5175,0,5716,60025.6026,65,90672.949375,25907.18166666667,1935.6665401656146
287,Customer,28653.1575,85276.74,336,0,0.0,65,90672.949375,25907.18166666667,6054.705516875983
601,Customer,27150.99,95297.9325,294,0,0.0,65,90672.949375,25907.18166666667,4789.313946339725
775,Customer,24381.0,90995.685,298,0,0.0,65,90672.949375,25907.18166666667,1559.9322944646021
1079,Customer,21998.6225,91145.615,308,0,0.0,65,90672.949375,25907.18166666667,3937.035376065435
1513,Customer,21079.4375,93561.4075,350,0,0.0,65,90672.949375,25907.18166666667,5625.860296760186
1649,Customer,27312.9375,86013.34,338,0,0.0,65,90672.949375,25907.18166666667,4867.04314656636
1743,Customer,26248.11,94118.3975,221,0,0.0,65,90672.949375,25907.18166666667,3462.2745284762623
1898,Customer,26708.2575,88738.685,340,0,0.0,65,90672.949375,25907.18166666667,2093.585719082174
2091,Customer,26375.62,86489.0475,365,0,0.0,65,90672.949375,25907.18166666667,4210.04386815204
2176,Customer,28503.5275,90983.455,394,0,0.0,65,90672.949375,25907.18166666667,2614.8471139674652
2988,Customer,28485.1325,95044.57,345,0,0.0,65,90672.949375,25907.18166666667,5075.125356876369
17,Facility,10123.29,18708.1025,0,3138,66865.5385,287,20345.23111111112,7237.111944444448,3318.1642300659337
513,Customer,6841.2625,18031.7325,363,0,0.0,287,20345.23111111112,7237.111944444448,2347.1200664388825
1109,Customer,8832.9275,25921.38,297,0,0.0,287,20345.23111111112,7237.111944444448,5800.00549296376
1197,Customer,5173.68,20784.335,219,0,0.0,287,20345.23111111112,7237.111944444448,2109.635896213167
1623,Customer,6085.5825,21464.1925,266,0,0.0,287,20345.23111111112,7237.111944444448,1605.6446217163605
1739,Customer,6586.5675,17816.545,296,0,0.0,287,20345.23111111112,7237.111944444448,2611.0269096131165
1869,Customer,11528.7075,16658.5725,327,0,0.0,287,20345.23111111112,7237.111944444448,5657.67126363347
2061,Customer,7734.5425,21428.3775,274,0,0.0,287,20345.23111111112,7237.111944444448,1191.9074030155714
2720,Customer,2227.4475,22293.8425,270,0,0.0,287,20345.23111111112,7237.111944444448,5375.297590909581
18,Facility,105763.785,17580.9825,0,5819,51515.0499,263,17284.864687500012,109375.7984375,3624.131182995488
315,Customer,107008.2575,15424.6,343,0,0.0,263,17284.864687500012,109375.7984375,3010.9524736033004
500,Customer,109203.9325,19555.44,417,0,0.0,263,17284.864687500012,109375.7984375,2277.070519375095
838,Customer,110990.955,13642.335,301,0,0.0,263,17284.864687500012,109375.7984375,3984.5643733921256
967,Customer,111558.47,15882.6475,349,0,0.0,263,17284.864687500012,109375.7984375,2594.276043651999
2306,Customer,110441.8125,20489.3975,316,0,0.0,263,17284.864687500012,109375.7984375,3377.1906265173784
2442,Customer,110577.1675,11832.1325,324,0,0.0,263,17284.864687500012,109375.7984375,5583.509284753703
2656,Customer,109462.0075,23871.3825,302,0,0.0,263,17284.864687500012,109375.7984375,6587.081971316036
19,Facility,172255.7825,192949.59,0,5215,48666.5811,209,195747.79892857143,176252.26785714284,4878.715857456141
321,Facility,176562.0275,192612.945,0,5164,61427.5484,209,195747.79892857143,176252.26785714284,3150.1206627401857
353,Customer,178969.9175,199362.7,272,0,0.0,209,195747.79892857143,176252.26785714284,4522.513608330794
689,Customer,178676.7325,194631.2825,424,0,0.0,209,195747.79892857143,176252.26785714284,2669.2017045803136
1028,Customer,179934.8775,194862.0425,301,0,0.0,209,195747.79892857143,176252.26785714284,3787.634912768144
1609,Customer,174902.1125,199240.4425,410,0,0.0,209,195747.79892857143,176252.26785714284,3744.5264861478686
2284,Customer,172464.425,196575.59,174,0,0.0,209,195747.79892857143,176252.26785714284,3877.24019998052
20,Facility,169603.9975,187395.9275,0,4226,66230.5515,268,186827.85700000002,168652.74075,1107.9681842863458
188,Facility,167830.53,184893.7925,0,6301,35504.1815,268,186827.85700000002,168652.74075,2101.5794078682443
453,Facility,167941.2175,188024.96,0,5626,32468.3187,268,186827.85700000002,168652.74075,1392.5950337048805
33,Customer,169418.22,187300.8625,273,0,0.0,268,186827.85700000002,168652.74075,899.8292533646537
793,Customer,166086.1575,186553.9375,312,0,0.0,268,186827.85700000002,168652.74075,2581.1589396356053
854,Customer,167108.7875,189211.015,267,0,0.0,268,186827.85700000002,168652.74075,2839.583365768562
1103,Customer,168451.8975,186948.46,249,0,0.0,268,186827.85700000002,168652.74075,234.27141242490154
1400,Customer,170518.12,186152.1225,256,0,0.0,268,186827.85700000002,168652.74075,1984.0002169407223
2178,Customer,173582.82,185298.2925,225,0,0.0,268,186827.85700000002,168652.74075,5161.9036189124
2682,Customer,165985.66,186499.2,389,0,0.0,268,186827.85700000002,168652.74075,2687.254202837821
21,Facility,82941.56,151681.6875,0,5152,36163.876,19,148150.85704545456,80434.26477272727,4330.507251518024
429,Facility,80252.96,144343.325,0,4979,50167.7696,19,148150.85704545456,80434.26477272727,3811.8462321789616
334,Customer,81318.0375,146356.465,302,0,0.0,19,148150.85704545456,80434.26477272727,2000.2242489935181
490,Customer,80870.6425,148470.535,319,0,0.0,19,148150.85704545456,80434.26477272727,540.9431721374028
569,Customer,81832.905,147310.985,433,0,0.0,19,148150.85704545456,80434.26477272727,1631.4348096327817
863,Customer,78638.92,152913.605,393,0,0.0,19,148150.85704545456,80434.26477272727,5089.894982363198
881,Customer,81196.965,149016.535,287,0,0.0,19,148150.85704545456,80434.26477272727,1153.7373867860308
1302,Customer,80208.315,144395.15,202,0,0.0,19,148150.85704545456,80434.26477272727,3762.497669244797
1989,Customer,79972.605,149728.185,279,0,0.0,19,148150.85704545456,80434.26477272727,1643.500295693648
2622,Customer,76755.5125,147192.105,429,0,0.0,19,148150.85704545456,80434.26477272727,3801.6343549530584
2866,Customer,80788.49,148250.85,402,0,0.0,19,148150.85704545456,80434.26477272727,368.06806788303305
22,Facility,131158.4475,78505.0875,0,5707,38506.0018,299,82535.47115384616,134882.85826923078,5487.7343207513695
256,Customer,135685.585,78285.37,400,0,0.0,299,82535.47115384616,134882.85826923078,4325.243348323408
515,Customer,135532.9475,83569.0925,351,0,0.0,299,82535.47115384616,134882.85826923078,1221.06064353373
1100,Customer,138015.3875,84164.1,422,0,0.0,299,82535.47115384616,134882.85826923078,3530.604948184953
1488,Customer,133623.01,86214.885,459,0,0.0,299,82535.47115384616,134882.85826923078,3889.1263688330264
1628,Customer,138094.975,85991.485,345,0,0.0,299,82535.47115384616,134882.85826923078,4718.233313105092
1657,Customer,130932.5275,81520.4825,267,0,0.0,299,82535.47115384616,134882.85826923078,4078.6413367404507
2449,Customer,129729.42,85136.53,193,0,0.0,299,82535.47115384616,134882.85826923078,5772.645244247003
2563,Customer,131315.39,84494.16,498,0,0.0,299,82535.47115384616,134882.85826923078,4069.802433536039
2576,Customer,139015.79,86937.2,278,0,0.0,299,82535.47115384616,134882.85826923078,6037.908704697507
2898,Customer,138699.8075,79016.0375,210,0,0.0,299,82535.47115384616,134882.85826923078,5191.8700555863825
2934,Customer,135020.3325,79287.17,420,0,0.0,299,82535.47115384616,134882.85826923078,3251.2089367193653
2937,Customer,136653.5375,79839.525,345,0,0.0,299,82535.47115384616,134882.85826923078,3225.434947835005
23,Facility,49026.325,115407.8825,0,5505,31676.8267,197,116642.29678571428,47884.00696428571,1681.8647756266314
73,Facility,49505.4475,116096.4275,0,5389,36582.08,197,116642.29678571428,47884.00696428571,1710.8602187039285
145,Facility,47468.24,115555.39,0,4827,45763.8958,197,116642.29678571428,47884.00696428571,1163.7132505145357
115,Customer,44270.4775,116214.6525,306,0,0.0,197,116642.29678571428,47884.00696428571,3638.7463259157075
195,Customer,48227.61,116715.6,237,0,0.0,197,116642.29678571428,47884.00696428571,351.33517810873064
555,Customer,45027.45,114531.9675,319,0,0.0,197,116642.29678571428,47884.00696428571,3551.535919057073
