index,loctype,y_loc,x_loc,demand,capacity,setup_cost,cluster,cen_x_loc,cen_y_loc,centroid_dist
486,Customer,86354.919175,85643.566145,35,0,0.0,39,86974.37640973333,85985.8511445,1381.038439673835
489,Customer,80463.165984,85980.428247,33,0,0.0,39,86974.37640973333,85985.8511445,5611.4155372960795
523,Customer,81982.065453,84207.153556,45,0,0.0,39,86974.37640973333,85985.8511445,4867.01368250431
551,Customer,91364.837469,90192.040303,39,0,0.0,39,86974.37640973333,85985.8511445,6267.922686918693
623,Customer,86659.445552,84582.783194,35,0,0.0,39,86974.37640973333,85985.8511445,2484.6423354996123
645,Customer,86570.466799,85616.347884,48,0,0.0,39,86974.37640973333,85985.8511445,1478.5184950455996
669,Customer,84346.096422,83032.145612,32,0,0.0,39,86974.37640973333,85985.8511445,4269.657973720882
686,Customer,84446.687923,88614.465529,39,0,0.0,39,86974.37640973333,85985.8511445,2249.2033570922717
709,Customer,86275.103768,84122.840767,46,0,0.0,39,86974.37640973333,85985.8511445,2866.1686276247297
734,Customer,87775.574168,86032.13989,44,0,0.0,39,86974.37640973333,85985.8511445,2022.6018293191478
813,Customer,87719.622965,83017.16832,52,0,0.0,39,86974.37640973333,85985.8511445,4320.354220548454
823,Customer,86388.691141,81649.455948,35,0,0.0,39,86974.37640973333,85985.8511445,5340.136513851161
832,Customer,87277.299178,91122.083881,65,0,0.0,39,86974.37640973333,85985.8511445,4344.112716128844
863,Customer,88670.309305,87942.625199,54,0,0.0,39,86974.37640973333,85985.8511445,2853.738133289634
876,Customer,84199.752901,81975.860421,26,0,0.0,39,86974.37640973333,85985.8511445,5308.041920054562
966,Customer,87754.687614,85448.007337,33,0,0.0,39,86974.37640973333,85985.8511445,2336.3614878759663
2,Facility,109445.313546,60930.988032,0,8000,1840969.0,32,65360.343707,112927.72155016667,5634.390579569251
44,Facility,108788.562431,66315.27071,0,8000,2042697.0,32,65360.343707,112927.72155016667,4247.884625886058
66,Facility,115766.306691,66711.12779,0,8000,1552478.0,32,65360.343707,112927.72155016667,3143.5940006059914
82,Facility,111607.151408,69195.176595,0,8000,1563322.0,32,65360.343707,112927.72155016667,4055.841315839227
85,Customer,115403.397118,60550.271237,77,0,0.0,32,65360.343707,112927.72155016667,5409.784347256254
177,Customer,110373.19021,64613.543876,46,0,0.0,32,65360.343707,112927.72155016667,2661.4545563423244
263,Customer,119954.593511,66169.990458,77,0,0.0,32,65360.343707,112927.72155016667,7073.3625253729615
304,Customer,111959.840126,65648.201876,62,0,0.0,32,65360.343707,112927.72155016667,1009.7805586893307
362,Customer,107686.625742,63815.516465,57,0,0.0,32,65360.343707,112927.72155016667,5464.025665936011
430,Customer,117304.725866,67786.557003,78,0,0.0,32,65360.343707,112927.72155016667,5004.46577953239
438,Customer,107783.184978,66600.022689,82,0,0.0,32,65360.343707,112927.72155016667,5291.791806257391
497,Customer,117809.982684,69239.344777,65,0,0.0,32,65360.343707,112927.72155016667,6235.633334313426
556,Customer,110683.70082,65171.910396,47,0,0.0,32,65360.343707,112927.72155016667,2251.918326696633
604,Customer,111406.443955,65308.492526,49,0,0.0,32,65360.343707,112927.72155016667,1522.1609857459823
627,Customer,113564.496763,66726.369901,89,0,0.0,32,65360.343707,112927.72155016667,1507.153022878919
659,Customer,112628.034796,65317.013472,68,0,0.0,32,65360.343707,112927.72155016667,302.8030050843323
793,Customer,110434.937105,65691.707366,73,0,0.0,32,65360.343707,112927.72155016667,2514.711944651062
824,Customer,120098.500153,60694.681557,84,0,0.0,32,65360.343707,112927.72155016667,8555.025953718376
3,Facility,117468.244424,79127.643466,0,8000,2217151.0,15,79455.0298887857,121290.47157707142,3836.2223970334258
16,Facility,116417.619487,80074.430748,0,8000,1853838.0,15,79455.0298887857,121290.47157707142,4912.061167789833
26,Customer,115108.757156,74353.638144,77,0,0.0,15,79455.0298887857,121290.47157707142,8014.848153112454
86,Customer,122709.791913,72112.868668,72,0,0.0,15,79455.0298887857,121290.47157707142,7478.088098437321
164,Customer,117563.48605,80339.533964,64,0,0.0,15,79455.0298887857,121290.47157707142,3830.5050030081557
221,Customer,126006.983021,78450.116053,65,0,0.0,15,79455.0298887857,121290.47157707142,4822.378253316788
376,Customer,124597.897722,75916.474531,68,0,0.0,15,79455.0298887857,121290.47157707142,4843.598014314461
502,Customer,122014.850057,83155.731126,82,0,0.0,15,79455.0298887857,121290.47157707142,3770.9301013547088
521,Customer,134265.556991,84084.231949,89,0,0.0,15,79455.0298887857,121290.47157707142,13776.151611137053
547,Customer,119060.307382,71965.363632,60,0,0.0,15,79455.0298887857,121290.47157707142,7814.648614941883
561,Customer,118298.355895,87065.816822,73,0,0.0,15,79455.0298887857,121290.47157707142,8177.825750019566
639,Customer,116522.399346,85975.657381,59,0,0.0,15,79455.0298887857,121290.47157707142,8077.938827011209
696,Customer,122262.992845,78487.474372,78,0,0.0,15,79455.0298887857,121290.47157707142,1371.8459442065155
915,Customer,125769.35979,81261.437587,94,0,0.0,15,79455.0298887857,121290.47157707142,4829.4459719597635
4,Facility,59030.55297,91917.231873,0,8000,2164343.0,28,93057.30249113333,56735.16253193333,2562.923775202611
23,Facility,52441.183016,98724.942302,0,8000,1666265.0,28,93057.30249113333,56735.16253193333,7110.583738975002
26,Facility,58356.318556,90940.200963,0,8000,2061436.0,28,93057.30249113333,56735.16253193333,2666.508153895682
58,Facility,60176.405768,87775.497631,0,8000,1562645.0,28,93057.30249113333,56735.16253193333,6303.936674039692
73,Facility,59754.592872,96892.208267,0,8000,1708404.0,28,93057.30249113333,56735.16253193333,4880.928383851846
115,Customer,59315.37736,88916.783437,78,0,0.0,28,93057.30249113333,56735.16253193333,4878.668527028276
180,Customer,51509.880398,98558.042333,60,0,0.0,28,93057.30249113333,56735.16253193333,7586.943533933954
261,Customer,57770.297871,88469.536693,44,0,0.0,28,93057.30249113333,56735.16253193333,4703.0947458781475
321,Customer,51871.590543,98343.556495,77,0,0.0,28,93057.30249113333,56735.16253193333,7183.231437517051
618,Customer,59876.486536,93706.470275,68,0,0.0,28,93057.30249113333,56735.16253193333,3207.6993796388992
710,Customer,53081.530046,95334.834822,53,0,0.0,28,93057.30249113333,56735.16253193333,4305.366867110206
714,Customer,60348.570421,90109.790086,56,0,0.0,28,93057.30249113333,56735.16253193333,4663.104754472511
807,Customer,51637.677693,94708.761492,54,0,0.0,28,93057.30249113333,56735.16253193333,5358.327025732821
842,Customer,53159.017598,91989.440394,70,0,0.0,28,93057.30249113333,56735.16253193333,3732.1765830398544
924,Customer,62697.956331,89472.240304,62,0,0.0,28,93057.30249113333,56735.16253193333,6957.5556609919495
5,Facility,112718.7009,92347.056597,0,8000,2158091.0,43,95858.02078181818,119585.67851518182,7712.473732498815
215,Customer,114520.153355,97839.244622,77,0,0.0,43,95858.02078181818,119585.67851518182,5439.190477758598
320,Customer,115392.43685,91894.874428,98,0,0.0,43,95858.02078181818,119585.67851518182,5769.73176884326
353,Customer,119434.132015,97017.336675,100,0,0.0,43,95858.02078181818,119585.67851518182,1169.179063232538
382,Customer,116916.04628,89461.882732,61,0,0.0,43,95858.02078181818,119585.67851518182,6930.910345939691
677,Customer,121100.747717,102585.16675,75,0,0.0,43,95858.02078181818,119585.67851518182,6895.6455508910085
689,Customer,120070.246567,95607.011704,74,0,0.0,43,95858.02078181818,119585.67851518182,545.7213153157884
819,Customer,120750.624856,105669.336049,75,0,0.0,43,95858.02078181818,119585.67851518182,9880.23315762441
841,Customer,125478.632099,96337.633308,73,0,0.0,43,95858.02078181818,119585.67851518182,5912.4385930262315
956,Customer,127746.477401,95237.483965,80,0,0.0,43,95858.02078181818,119585.67851518182,8184.357298884137
985,Customer,121314.265627,90441.20177,89,0,0.0,43,95858.02078181818,119585.67851518182,5685.942455735796
6,Facility,88676.328787,62035.45319,0,8000,2223692.0,24,69931.11176947059,88946.38378779411,7900.275571587452
79,Facility,87018.288465,67468.085786,0,8000,1990010.0,24,69931.11176947059,88946.38378779411,3127.94638205833
99,Facility,89200.309378,68972.37003,0,8000,1730312.0,24,69931.11176947059,88946.38378779411,991.7983304908784
8,Customer,86057.745732,65134.914477,51,0,0.0,24,69931.11176947059,88946.38378779411,5598.90509704212
29,Customer,86113.816467,69892.382324,35,0,0.0,24,69931.11176947059,88946.38378779411,2832.83208058247
39,Customer,93907.275473,67421.35974,47,0,0.0,24,69931.11176947059,88946.38378779411,5559.613436361981
64,Customer,89482.332957,74283.715588,44,0,0.0,24,69931.11176947059,88946.38378779411,4385.476201400407
97,Customer,86928.148635,73276.29017,33,0,0.0,24,69931.11176947059,88946.38378779411,3906.8518865375872
160,Customer,89157.60008,73255.66171,28,0,0.0,24,69931.11176947059,88946.38378779411,3331.252711693802
161,Customer,84998.602813,69586.966177,39,0,0.0,24,69931.11176947059,88946.38378779411,3962.7529337271635
184,Customer,83835.136945,71226.242668,32,0,0.0,24,69931.11176947059,88946.38378779411,5272.779943473683
196,Customer,88212.548279,74266.786192,27,0,0.0,24,69931.11176947059,88946.38378779411,4397.338655612375
208,Customer,88973.697553,75154.1154,30,0,0.0,24,69931.11176947059,88946.38378779411,5223.075048885768
249,Customer,94240.544134,70682.663999,39,0,0.0,24,69931.11176947059,88946.38378779411,5347.23896277784
274,Customer,86244.489259,72287.274078,29,0,0.0,24,69931.11176947059,88946.38378779411,3584.9316407516385
317,Customer,91823.920966,72918.362013,71,0,0.0,24,69931.11176947059,88946.38378779411,4147.756529670431
329,Customer,90508.729212,66106.731927,67,0,0.0,24,69931.11176947059,88946.38378779411,4131.198906374815
351,Customer,93262.674149,70129.257713,62,0,0.0,24,69931.11176947059,88946.38378779411,4320.836064603239
370,Customer,89980.916991,67947.775406,41,0,0.0,24,69931.11176947059,88946.38378779411,2236.9358683699875
391,Customer,88428.897524,71261.083694,43,0,0.0,24,69931.11176947059,88946.38378779411,1427.1010311999826
513,Customer,85799.928271,70997.539853,43,0,0.0,24,69931.11176947059,88946.38378779411,3322.2659701631833
615,Customer,90465.140603,71075.565933,33,0,0.0,24,69931.11176947059,88946.38378779411,1901.6828326916582
638,Customer,93714.237858,69803.982789,35,0,0.0,24,69931.11176947059,88946.38378779411,4769.548638231325
700,Customer,86116.544071,69809.186412,32,0,0.0,24,69931.11176947059,88946.38378779411,2832.4651128548303
712,Customer,92005.486871,72756.504801,36,0,0.0,24,69931.11176947059,88946.38378779411,4164.24752581961
724,Customer,91990.780548,72080.30389,32,0,0.0,24,69931.11176947059,88946.38378779411,3726.577304242831
727,Customer,92240.75691,70814.558815,31,0,0.0,24,69931.11176947059,88946.38378779411,3410.7730722766046
774,Customer,90891.08671,69801.251254,49,0,0.0,24,69931.11176947059,88946.38378779411,1949.0339168712333
784,Customer,87613.613798,61417.342529,69,0,0.0,24,69931.11176947059,88946.38378779411,8617.455687479856
795,Customer,85106.969932,68636.627768,35,0,0.0,24,69931.11176947059,88946.38378779411,4051.7635155728235
884,Customer,84848.004977,70424.815481,56,0,0.0,24,69931.11176947059,88946.38378779411,4128.008264471382
910,Customer,89439.689311,64937.170382,41,0,0.0,24,69931.11176947059,88946.38378779411,5018.246797509778
919,Customer,89351.07771,71609.867469,30,0,0.0,24,69931.11176947059,88946.38378779411,1726.846220534092
968,Customer,87541.727416,70185.590504,62,0,0.0,24,69931.11176947059,88946.38378779411,1427.5219610042805
7,Facility,118582.516079,55592.006846,0,8000,2113995.0,44,55547.90276070588,112197.09589247059,6385.572498130204
56,Facility,110575.79133,56550.677569,0,8000,1396759.0,44,55547.90276070588,112197.09589247059,1906.3540595695454
87,Facility,111397.953042,54609.389264,0,8000,1513649.0,44,55547.90276070588,112197.09589247059,1232.6544036985297
3,Customer,105420.599696,53234.223819,61,0,0.0,44,55547.90276070588,112197.09589247059,7160.587332480038
222,Customer,107711.524091,56654.042763,62,0,0.0,44,55547.90276070588,112197.09589247059,4619.945896958466
237,Customer,113165.808355,59155.026539,89,0,0.0,44,55547.90276070588,112197.09589247059,3734.9358477749815
270,Customer,110703.608319,60420.363557,64,0,0.0,44,55547.90276070588,112197.09589247059,5096.21225456065
288,Customer,120760.486066,51614.890362,85,0,0.0,44,55547.90276070588,112197.09589247059,9423.387808663834
314,Customer,120857.460156,53668.015368,83,0,0.0,44,55547.90276070588,112197.09589247059,8862.047494020318
366,Customer,120443.915059,54624.0228,77,0,0.0,44,55547.90276070588,112197.09589247059,8298.408314082335
481,Customer,111831.229765,59549.369711,66,0,0.0,44,55547.90276070588,112197.09589247059,4018.1582569040806
524,Customer,113683.954406,58182.444513,69,0,0.0,44,55547.90276070588,112197.09589247059,3025.15429091408
708,Customer,106709.835698,56253.827201,76,0,0.0,44,55547.90276070588,112197.09589247059,5532.48169967385
756,Customer,105268.451441,57260.088025,62,0,0.0,44,55547.90276070588,112197.09589247059,7137.06468473981
820,Customer,113412.252718,55242.278376,68,0,0.0,44,55547.90276070588,112197.09589247059,1253.0013468299082
851,Customer,109559.909471,53347.904334,90,0,0.0,44,55547.90276070588,112197.09589247059,3434.347871008001
964,Customer,107265.33448,48355.775885,75,0,0.0,44,55547.90276070588,112197.09589247059,8720.60546211011
8,Facility,88301.311834,80869.900369,0,8000,1669402.0,5,79954.06500977419,92544.97815519354,4341.365942977011
12,Facility,93502.627658,79623.107699,0,8000,1686024.0,5,79954.06500977419,92544.97815519354,1013.2252028943661
37,Facility,89016.363861,76485.786854,0,8000,1859829.0,5,79954.06500977419,92544.97815519354,4947.734047319777
47,Facility,90868.844033,76497.644456,0,8000,1714556.0,5,79954.06500977419,92544.97815519354,3841.388894675236
49,Facility,97887.173593,81204.313557,0,8000,1504878.0,5,79954.06500977419,92544.97815519354,5486.544771125116
57,Facility,93741.34126,82021.201807,0,8000,1703038.0,5,79954.06500977419,92544.97815519354,2388.3758533755
59,Facility,97396.194535,82182.717197,0,8000,1444648.0,5,79954.06500977419,92544.97815519354,5338.650666163585
71,Facility,95786.273199,85066.449768,0,8000,1940815.0,5,79954.06500977419,92544.97815519354,6053.302526484526
90,Facility,88967.850485,79175.210816,0,8000,1759941.0,5,79954.06500977419,92544.97815519354,3660.936522807233
145,Customer,96564.366025,76621.134122,41,0,0.0,5,79954.06500977419,92544.97815519354,5221.485147984859
192,Customer,94917.600425,82550.716362,41,0,0.0,5,79954.06500977419,92544.97815519354,3517.376107298974
204,Customer,95049.944275,79213.661296,48,0,0.0,5,79954.06500977419,92544.97815519354,2612.097417928516
228,Customer,93343.326932,81974.213525,44,0,0.0,5,79954.06500977419,92544.97815519354,2172.1788123903157
231,Customer,90862.262758,84105.819423,41,0,0.0,5,79954.06500977419,92544.97815519354,4479.798635618814
276,Customer,92160.956734,80652.413695,36,0,0.0,5,79954.06500977419,92544.97815519354,796.9713533698168
285,Customer,92972.773177,77172.975623,57,0,0.0,5,79954.06500977419,92544.97815519354,2813.7993457086427
307,Customer,90336.292611,77341.709149,32,0,0.0,5,79954.06500977419,92544.97815519354,3420.92019439957
363,Customer,93197.788529,85537.25085,40,0,0.0,5,79954.06500977419,92544.97815519354,5621.220998203796
439,Customer,87413.476241,81639.226575,55,0,0.0,5,79954.06500977419,92544.97815519354,5401.118531960425
478,Customer,94383.977989,80968.470608,66,0,0.0,5,79954.06500977419,92544.97815519354,2100.2235848718738
501,Customer,97798.391599,74424.196325,62,0,0.0,5,79954.06500977419,92544.97815519354,7627.437347000144
528,Customer,88279.312476,77238.709836,37,0,0.0,5,79954.06500977419,92544.97815519354,5056.585548212544
601,Customer,94102.626392,76639.985355,49,0,0.0,5,79954.06500977419,92544.97815519354,3661.8836666140155
631,Customer,93417.964946,84019.522586,49,0,0.0,5,79954.06500977419,92544.97815519354,4158.130738807336
661,Customer,94784.220018,78384.032417,38,0,0.0,5,79954.06500977419,92544.97815519354,2734.8137893681564
683,Customer,89835.036394,77256.443534,40,0,0.0,5,79954.06500977419,92544.97815519354,3823.7345587290547
743,Customer,95952.029729,79253.377157,39,0,0.0,5,79954.06500977419,92544.97815519354,3478.3564931735164
760,Customer,89679.268553,80062.980467,41,0,0.0,5,79954.06500977419,92544.97815519354,2867.77860040258
883,Customer,89286.507525,82623.389873,34,0,0.0,5,79954.06500977419,92544.97815519354,4212.235282278213
975,Customer,88950.121092,80979.729375,40,0,0.0,5,79954.06500977419,92544.97815519354,3738.3130814428273
980,Customer,90138.097933,76789.724627,33,0,0.0,5,79954.06500977419,92544.97815519354,3975.6914445215616
9,Facility,84622.220315,110655.809446,0,8000,1846084.0,33,109946.60755,81902.7718194,2810.4034318067334
19,Facility,78179.239527,102699.900384,0,8000,1435703.0,33,109946.60755,81902.7718194,8147.358926811897
22,Facility,75151.360976,108233.121204,0,8000,1687608.0,33,109946.60755,81902.7718194,6965.456469916932
77,Facility,84041.762506,105671.58507,0,8000,2228610.0,33,109946.60755,81902.7718194,4780.28224709241
10,Customer,86874.748773,114946.840786,60,0,0.0,33,109946.60755,81902.7718194,7051.445755412752
211,Customer,85798.252092,112446.335618,73,0,0.0,33,109946.60755,81902.7718194,4628.5426397693145
367,Customer,84356.224824,104828.922838,57,0,0.0,33,109946.60755,81902.7718194,5675.39676650182
401,Customer,85018.080795,112232.315296,64,0,0.0,33,109946.60755,81902.7718194,3863.8853390827094
485,Customer,72998.576829,111141.120384,60,0,0.0,33,109946.60755,81902.7718194,8983.960670976652
498,Customer,76630.031517,109953.343897,76,0,0.0,33,109946.60755,81902.7718194,5272.744605508998
583,Customer,82156.018509,103601.493425,58,0,0.0,33,109946.60755,81902.7718194,6350.16591476695
745,Customer,89600.144239,113403.971621,59,0,0.0,33,109946.60755,81902.7718194,8438.181586423727
748,Customer,84596.125019,109983.636682,73,0,0.0,33,109946.60755,81902.7718194,2693.6077320968993
806,Customer,77566.529802,115272.143322,65,0,0.0,33,109946.60755,81902.7718194,6867.628855166598
859,Customer,80952.261568,114128.573277,61,0,0.0,33,109946.60755,81902.7718194,4288.6253135263705
10,Facility,95542.124714,53830.731248,0,8000,1485698.0,42,50959.00142983334,86701.21036625,9295.622553266638
13,Facility,80829.173955,56961.381447,0,8000,2244889.0,42,50959.00142983334,86701.21036625,8396.986214441902
25,Facility,87554.674743,50767.483858,0,8000,1566314.0,42,50959.00142983334,86701.21036625,874.6887576173572
30,Facility,86952.849378,47031.693038,0,8000,1723130.0,42,50959.00142983334,86701.21036625,3935.3619143350866
36,Facility,82683.875107,49867.321623,0,8000,1898083.0,42,50959.00142983334,86701.21036625,4163.02142510232
38,Facility,80051.253107,45474.478217,0,8000,2013552.0,42,50959.00142983334,86701.21036625,8619.856519801217
45,Facility,83057.170294,47729.418153,0,8000,1936576.0,42,50959.00142983334,86701.21036625,4869.213097633478
70,Facility,87853.543749,50854.149527,0,8000,1369874.0,42,50959.00142983334,86701.21036625,1157.0938365265959
75,Facility,93096.294803,48206.909474,0,8000,2143143.0,42,50959.00142983334,86701.21036625,6962.120013797851
86,Facility,93263.332925,47774.682656,0,8000,1947339.0,42,50959.00142983334,86701.21036625,7293.924768562057
88,Facility,87383.063737,56642.18301,0,8000,1365939.0,42,50959.00142983334,86701.21036625,5723.9389315705275
77,Customer,78936.493004,52607.584071,69,0,0.0,42,50959.00142983334,86701.21036625,7937.799470910221
123,Customer,91450.646916,53054.751134,71,0,0.0,42,50959.00142983334,86701.21036625,5191.2729038854995
209,Customer,85022.516443,42477.498174,71,0,0.0,42,50959.00142983334,86701.21036625,8646.034395413197
275,Customer,96156.924073,51944.02869,55,0,0.0,42,50959.00142983334,86701.21036625,9506.881739418624
300,Customer,82824.022564,50059.418641,54,0,0.0,42,50959.00142983334,86701.21036625,3980.1802029407386
313,Customer,88505.726105,50740.595592,66,0,0.0,42,50959.00142983334,86701.21036625,1817.6848355521147
364,Customer,85304.701433,56975.942323,81,0,0.0,42,50959.00142983334,86701.21036625,6176.877440301718
397,Customer,85659.821041,49171.184591,61,0,0.0,42,50959.00142983334,86701.21036625,2069.0047791053303
463,Customer,87553.781701,58111.229496,62,0,0.0,42,50959.00142983334,86701.21036625,7202.863610488502
535,Customer,83316.288726,51493.993786,62,0,0.0,42,50959.00142983334,86701.21036625,3426.939061580979
587,Customer,84587.311982,47412.154099,58,0,0.0,42,50959.00142983334,86701.21036625,4129.006220287682
697,Customer,85931.230837,52120.014561,62,0,0.0,42,50959.00142983334,86701.21036625,1393.133147335702
825,Customer,87312.227453,51707.206907,76,0,0.0,42,50959.00142983334,86701.21036625,965.9986109527501
11,Facility,86876.695121,100574.692964,0,8000,1628333.0,10,97747.08551343478,88747.51313678261,3390.47547442372
54,Facility,88289.458375,97300.948189,0,8000,1812125.0,10,97747.08551343478,88747.51313678261,639.4158873890643
74,Facility,91961.634923,93235.465164,0,8000,1849153.0,10,97747.08551343478,88747.51313678261,5539.431111050246
78,Facility,93284.374956,101770.2339,0,8000,1479404.0,10,97747.08551343478,88747.51313678261,6063.731368307381
97,Facility,88333.603129,95783.099852,0,8000,2106843.0,10,97747.08551343478,88747.51313678261,2007.1275925720363
98,Facility,80524.466754,97887.700245,0,8000,2095496.0,10,97747.08551343478,88747.51313678261,8224.248556319746
31,Customer,92272.934896,94908.719679,60,0,0.0,10,97747.08551343478,88747.51313678261,4526.026865855981
83,Customer,85782.324502,93574.435667,44,0,0.0,10,97747.08551343478,88747.51313678261,5118.9208218916765
93,Customer,90097.075726,105484.095548,56,0,0.0,10,97747.08551343478,88747.51313678261,7853.829859194684
227,Customer,89823.795093,97432.471229,50,0,0.0,10,97747.08551343478,88747.51313678261,1121.3228782333497
260,Customer,91347.911767,99004.524588,51,0,0.0,10,97747.08551343478,88747.51313678261,2888.4643086387446
282,Customer,89985.266042,93958.624529,51,0,0.0,10,97747.08551343478,88747.51313678261,3985.532446858097
283,Customer,92788.434049,97868.184033,45,0,0.0,10,97747.08551343478,88747.51313678261,4042.7350482361235
293,Customer,85559.034236,95530.745373,71,0,0.0,10,97747.08551343478,88747.51313678261,3883.1123237473203
328,Customer,87520.907826,97615.615414,72,0,0.0,10,97747.08551343478,88747.51313678261,1233.630810042254
346,Customer,82923.553107,97155.202957,77,0,0.0,10,97747.08551343478,88747.51313678261,5853.9589500710745
555,Customer,87003.41693,93899.93512,59,0,0.0,10,97747.08551343478,88747.51313678261,4224.0309809729015
573,Customer,94437.412557,99281.886673,42,0,0.0,10,97747.08551343478,88747.51313678261,5893.2648007359185
585,Customer,92181.726198,103419.100713,88,0,0.0,10,97747.08551343478,88747.51313678261,6630.654249313193
650,Customer,92845.260778,91831.437612,56,0,0.0,10,97747.08551343478,88747.51313678261,7196.278609451724
651,Customer,85689.656152,101934.13096,51,0,0.0,10,97747.08551343478,88747.51313678261,5184.769899521706
668,Customer,86948.008212,98467.752815,44,0,0.0,10,97747.08551343478,88747.51313678261,1938.4476608518896
715,Customer,84715.850817,100263.963585,48,0,0.0,10,97747.08551343478,88747.51313678261,4752.786160546338
14,Facility,78326.986132,86194.850841,0,8000,1948452.0,1,83450.9559795862,74136.66607731035,5008.766432089582
32,Facility,73031.62785,84654.632781,0,8000,1559456.0,1,83450.9559795862,74136.66607731035,1633.9973457992305
64,Facility,79247.352647,82712.982724,0,8000,1529233.0,1,83450.9559795862,74136.66607731035,5163.6926457300615
2,Customer,75316.644957,80720.794867,30,0,0.0,1,83450.9559795862,74136.66607731035,2974.244417863389
51,Customer,78727.251232,82452.990736,34,0,0.0,1,83450.9559795862,74136.66607731035,4697.808711501885
110,Customer,68056.925601,81166.555597,44,0,0.0,1,83450.9559795862,74136.66607731035,6494.746289674944
119,Customer,76381.771557,83993.551656,42,0,0.0,1,83450.9559795862,74136.66607731035,2309.7421247826423
124,Customer,68966.601131,82125.195869,32,0,0.0,1,83450.9559795862,74136.66607731035,5337.341231351856
165,Customer,73939.650635,82350.314544,32,0,0.0,1,83450.9559795862,74136.66607731035,1118.1353470121633
179,Customer,77113.066254,89804.364448,66,0,0.0,1,83450.9559795862,74136.66607731035,7016.035716721395
230,Customer,72720.212692,86360.254881,41,0,0.0,1,83450.9559795862,74136.66607731035,3235.7936106193015
247,Customer,73437.458543,85977.950769,51,0,0.0,1,83450.9559795862,74136.66607731035,2621.9446679441703
